latitude,longitude,price
37.74061288,-122.4116486,95.00
37.74715,-122.4074522,95.00
37.79780771,-122.4055447,95.00
37.79928797,-122.4062968,95.00
37.79997318,-122.4070494,95.00
37.79914767,-122.4063326,95.00
37.79933922,-122.4060944,95.00
37.79873205,-122.4040796,95.00
37.79874763,-122.4054396,95.00
37.80430678,-122.4123408,95.00
37.80084662,-122.4108357,95.00
37.80209539,-122.4102026,95.00
37.790434,-122.4188951,95.00
37.79378643,-122.4175436,95.00
37.79061631,-122.4153005,95.00
37.79508167,-122.4117796,95.00
37.78974848,-122.4179423,95.00
37.79495196,-122.412198,95.00
37.79286727,-122.4160927,95.00
37.76257909,-122.5082166,95.00
37.74671336,-122.5066792,95.00
37.74715694,-122.5051667,95.00
37.7699722,-122.4297729,95.00
37.7720231,-122.4320355,95.00
37.78366543,-122.4439491,95.00
37.78280032,-122.4322103,95.00
37.77836263,-122.4398877,95.00
37.77433336,-122.4309546,95.00
37.77309115,-122.4312963,95.00
37.77325219,-122.4299395,95.00
37.77688965,-122.4398761,95.00
37.77023074,-122.4295697,95.00
37.783346,-122.4267748,95.00
37.77113454,-122.432044,95.00
37.77178866,-122.4286065,95.00
37.78176267,-122.434224,95.00
37.78271058,-122.4346326,95.00
37.77323399,-122.4310261,95.00
37.77249152,-122.4385019,95.00
37.77284865,-122.4500565,95.00
37.7695142,-122.4387244,95.00
37.77464892,-122.4495674,95.00
37.76733628,-122.4480078,95.00
37.7752657,-122.4442173,95.00
37.73095439,-122.4446876,95.00
37.73056158,-122.4517596,95.00
37.73082837,-122.4395812,95.00
37.78500489,-122.4127325,95.00
37.78576816,-122.4188006,95.00
37.78866386,-122.4123188,95.00
37.78818884,-122.4134272,95.00
37.78544483,-122.4150521,95.00
37.78574568,-122.4146008,95.00
37.74531611,-122.440973,95.00
37.75297198,-122.4272473,95.00
37.74951642,-122.4363932,95.00
37.74472431,-122.4369879,95.00
37.75327098,-122.4384121,95.00
37.75561601,-122.4680532,95.00
37.77189976,-122.503716,95.00
37.71170189,-122.4345145,95.00
37.72546575,-122.4321062,95.00
37.71916959,-122.4331925,95.00
37.72747112,-122.4088651,95.00
37.73986284,-122.4718563,95.00
37.74244453,-122.475948,95.00
37.78595564,-122.3983444,95.00
37.75057307,-122.4172257,95.00
37.75086516,-122.4098661,95.00
37.74849968,-122.4196077,95.00
37.76833113,-122.4259199,95.00
37.75745746,-122.4107244,95.00
37.76249129,-122.5056433,96.00
37.77052907,-122.4504895,96.00
37.77011921,-122.4446386,96.00
37.77731639,-122.419116,96.00
37.78682016,-122.4182631,96.00
37.75922048,-122.4698002,96.00
37.72688268,-122.4256825,96.00
37.75753955,-122.4106128,97.00
37.76249149,-122.4202518,97.00
37.75014095,-122.4092483,97.00
37.73650109,-122.4541305,97.00
37.78471672,-122.3900091,97.00
37.75260361,-122.3975976,97.00
37.76239538,-122.4050208,97.00
37.80205345,-122.4116364,97.00
37.76108651,-122.5066938,97.00
37.72700575,-122.4415286,97.00
37.78771127,-122.4110177,97.00
37.77485946,-122.4979278,97.00
37.77009123,-122.4234146,97.00
37.7552291,-122.4156576,97.00
37.76070044,-122.4076222,98.00
37.77917884,-122.4774427,98.00
37.77914248,-122.4712646,98.00
37.72100328,-122.4102371,98.00
37.78068147,-122.3975507,98.00
37.7361977,-122.429024,98.00
37.75555971,-122.4442319,98.00
37.73847339,-122.4145597,98.00
37.80098583,-122.4103209,98.00
37.7914932,-122.4152878,98.00
37.75283704,-122.5056626,98.00
37.78566629,-122.4321357,98.00
37.7799823,-122.4390334,98.00
37.78281229,-122.4282051,98.00
37.77919737,-122.4353294,98.00
37.7833768,-122.4320179,98.00
37.77491589,-122.4234191,98.00
37.78634278,-122.4895696,98.00
37.78342478,-122.492879,98.00
37.78265101,-122.419356,98.00
37.7585504,-122.4753071,98.00
37.7749349,-122.4782985,98.00
37.77365195,-122.4835881,98.00
37.72736523,-122.4047753,98.00
37.7238908,-122.4643031,98.00
37.72323249,-122.4608796,98.00
37.74907405,-122.4124016,99.00
37.76121341,-122.4086907,99.00
37.74979106,-122.4087655,99.00
37.76012321,-122.4250197,99.00
37.76317552,-122.4070776,99.00
37.76602128,-122.4165001,99.00
37.76514597,-122.4160758,99.00
37.76760458,-122.4189063,99.00
37.75762489,-122.4193257,99.00
37.75465206,-122.4108748,99.00
37.76078107,-122.4207446,99.00
37.75031713,-122.4166774,99.00
37.75828897,-122.4196305,99.00
37.76577055,-122.4249101,99.00
37.7428765,-122.4614686,99.00
37.73350752,-122.4605661,99.00
37.73671256,-122.4470435,99.00
37.77422123,-122.4642125,99.00
37.78224982,-122.4658449,99.00
37.80421703,-122.4383748,99.00
37.79782037,-122.4258735,99.00
37.79785833,-122.425715,99.00
37.79703827,-122.4373219,99.00
37.72877388,-122.388356,99.00
37.73158132,-122.3903629,99.00
37.73436162,-122.4048752,99.00
37.71655662,-122.3899311,99.00
37.73201102,-122.3746307,99.00
37.72934526,-122.3838265,99.00
37.72090508,-122.4024457,99.00
37.710476,-122.3985315,99.00
37.79575215,-122.425217,99.00
37.77524411,-122.4075058,99.00
37.77992501,-122.4060361,99.00
37.78077925,-122.4067935,99.00
37.77451516,-122.4040838,99.00
37.77397588,-122.4034854,99.00
37.77754361,-122.4138013,99.00
37.77885638,-122.4097883,99.00
37.7779365,-122.4123053,99.00
37.77533862,-122.3921774,99.00
37.78675727,-122.3900226,99.00
37.7355557,-122.4332216,99.00
37.74176879,-122.4299927,99.00
37.75637088,-122.4004607,99.00
37.76376363,-122.3897848,99.00
37.76094249,-122.4438836,99.00
37.75742272,-122.4374125,99.00
37.75643518,-122.4408039,99.00
37.76465169,-122.4363673,99.00
37.76160948,-122.4323997,99.00
37.76221079,-122.4349079,99.00
37.7667462,-122.4402158,99.00
37.75191264,-122.4438536,99.00
37.73655625,-122.413607,99.00
37.7475363,-122.4057842,99.00
37.74497044,-122.4207451,99.00
37.73982215,-122.4177463,99.00
37.73407543,-122.4200295,99.00
37.79516208,-122.4060318,99.00
37.79263787,-122.404808,99.00
37.79136417,-122.4062361,99.00
37.79873501,-122.404283,99.00
37.80433695,-122.4116338,99.00
37.79913609,-122.4044363,99.00
37.7945654,-122.417817,99.00
37.79666781,-122.4127171,99.00
37.7936412,-122.4174587,99.00
37.78985681,-122.4160261,99.00
37.79036219,-122.4141183,99.00
37.76266736,-122.477767,99.00
37.75370825,-122.4877806,99.00
37.7585691,-122.488776,99.00
37.75208502,-122.484447,99.00
37.76013254,-122.4956187,99.00
37.75853313,-122.5050631,99.00
37.75793566,-122.4895361,99.00
37.75574653,-122.4791684,99.00
37.75553114,-122.4830735,99.00
37.75206591,-122.4843425,99.00
37.78133483,-122.4279662,99.00
37.77274154,-122.4369751,99.00
37.77361526,-122.4259059,99.00
37.77202737,-122.4260428,99.00
37.77738653,-122.4271296,99.00
37.77136664,-122.4317283,99.00
37.78600747,-122.4303497,99.00
37.78696737,-122.4325896,99.00
37.78009476,-122.4386478,99.00
37.78713029,-122.4462041,99.00
37.78441699,-122.4426211,99.00
37.78784144,-122.4308222,99.00
37.77692353,-122.4461256,99.00
37.77790723,-122.4302422,99.00
37.78718832,-122.4303328,99.00
37.77814882,-122.4369693,99.00
37.7737717,-122.4291925,99.00
37.78579416,-122.4419954,99.00
37.76930336,-122.4513975,99.00
37.76803807,-122.4480046,99.00
37.77139092,-122.4472949,99.00
37.76515705,-122.4465764,99.00
37.77106949,-122.4487436,99.00
37.77272103,-122.43973,99.00
37.77262349,-122.4484511,99.00
37.76641286,-122.4514188,99.00
37.73150022,-122.4335482,99.00
37.72722571,-122.439151,99.00
37.78292773,-122.4215069,99.00
37.78654192,-122.4146897,99.00
37.7854648,-122.4085031,99.00
37.78883521,-122.4114015,99.00
37.78840447,-122.4213679,99.00
37.78251512,-122.4215014,99.00
37.78795657,-122.4154218,99.00
37.71656514,-122.4973316,99.00
37.80316659,-122.4184068,99.00
37.80300926,-122.4158089,99.00
37.79752813,-122.4227302,99.00
37.80297857,-122.4172867,99.00
37.74206387,-122.4345603,99.00
37.74248691,-122.4282712,99.00
37.74718888,-122.4277652,99.00
37.74537608,-122.4300208,99.00
37.74856289,-122.4292491,99.00
37.74555308,-122.4338365,99.00
37.75184093,-122.4301733,99.00
37.76570781,-122.4658878,99.00
37.76297979,-122.4618549,99.00
37.7534795,-122.4683482,99.00
37.75854624,-122.4644436,99.00
37.77526481,-122.4887531,99.00
37.77745,-122.4798876,99.00
37.77607981,-122.4817979,99.00
37.77832449,-122.4886854,99.00
37.77674941,-122.4942942,99.00
37.77683164,-122.4828644,99.00
37.7082927,-122.4533753,99.00
37.71255339,-122.4369314,99.00
37.72297006,-122.4164187,99.00
37.73194182,-122.4109952,99.00
37.74365375,-122.4764205,99.00
37.73810753,-122.4735765,99.00
37.74374058,-122.4846258,99.00
37.74236325,-122.4994993,99.00
37.7450979,-122.5056845,99.00
37.78876624,-122.4051025,99.00
37.79585001,-122.4050073,99.00
37.72190423,-122.4647328,99.00
37.76424518,-122.4255838,99.00
37.75028888,-122.4249481,99.00
37.75158882,-122.4218673,99.00
37.75850584,-122.4061523,100.00
37.76862344,-122.4244366,100.00
37.751588,-122.4187695,100.00
37.75311615,-122.4086315,100.00
37.74964663,-122.4175526,100.00
37.76058002,-122.4254066,100.00
37.75243517,-122.4152028,100.00
37.75219564,-122.4170061,100.00
37.75574133,-122.4115589,100.00
37.76873486,-122.4245731,100.00
37.75136488,-122.4089685,100.00
37.75162534,-122.4177249,100.00
37.75446574,-122.4209953,100.00
37.7567545,-122.4092142,100.00
37.76512659,-122.4104002,100.00
37.75852755,-122.4238706,100.00
37.7593975,-122.4177266,100.00
37.75740037,-122.4208898,100.00
37.76222156,-122.4164928,100.00
37.77087775,-122.4234898,100.00
37.76974154,-122.4238344,100.00
37.76171459,-122.4220239,100.00
37.7631565,-122.4082978,100.00
37.75847047,-122.4073473,100.00
37.75152098,-122.4085441,100.00
37.75850422,-122.4095981,100.00
37.76308226,-122.4215514,100.00
37.74877773,-122.4247902,100.00
37.75936957,-122.4207222,100.00
37.76178441,-122.422163,100.00
37.75566325,-122.4186043,100.00
37.74857475,-122.4694161,100.00
37.73953214,-122.4667465,100.00
37.72642728,-122.4617544,100.00
37.74559336,-122.4525674,100.00
37.7288278,-122.4594669,100.00
37.74561979,-122.4528618,100.00
37.77579194,-122.455045,100.00
37.77870019,-122.4548178,100.00
37.77489146,-122.4681691,100.00
37.78446276,-122.4646745,100.00
37.78056028,-122.4636361,100.00
37.77692667,-122.458236,100.00
37.7973552,-122.4323908,100.00
37.79900081,-122.4276402,100.00
37.80087912,-122.4399298,100.00
37.8006604,-122.426651,100.00
37.79829277,-122.4345424,100.00
37.80363935,-122.425479,100.00
37.80229405,-122.4257062,100.00
37.80449686,-122.4438964,100.00
37.72053451,-122.3964415,100.00
37.71999479,-122.3935744,100.00
37.72895884,-122.3867341,100.00
37.71143102,-122.3935197,100.00
37.71143277,-122.4005733,100.00
37.71298769,-122.4001699,100.00
37.71296997,-122.4005301,100.00
37.79535238,-122.4379764,100.00
37.78874956,-122.4436683,100.00
37.78951046,-122.446166,100.00
37.79637508,-122.431472,100.00
37.78943695,-122.4416484,100.00
37.79085829,-122.4417574,100.00
37.78715601,-122.4486456,100.00
37.78575723,-122.4570115,100.00
37.78178951,-122.3982838,100.00
37.77784206,-122.4111539,100.00
37.78406147,-122.4051713,100.00
37.77770782,-122.4135669,100.00
37.7755442,-122.4090422,100.00
37.7816214,-122.4071225,100.00
37.77224602,-122.4142887,100.00
37.77584622,-122.3957763,100.00
37.78011062,-122.4024983,100.00
37.77586933,-122.4034116,100.00
37.77049721,-122.4210605,100.00
37.7766308,-122.4083961,100.00
37.77742581,-122.4125025,100.00
37.77924464,-122.406904,100.00
37.77646332,-122.4091116,100.00
37.77697955,-122.4138419,100.00
37.7727076,-122.3937593,100.00
37.77431914,-122.4063893,100.00
37.78304899,-122.3932041,100.00
37.77486271,-122.4022334,100.00
37.77733473,-122.4107762,100.00
37.78448368,-122.39698,100.00
37.77614897,-122.4078707,100.00
37.7385811,-122.4340929,100.00
37.73796608,-122.4324592,100.00
37.73443709,-122.43298,100.00
37.75577665,-122.3894606,100.00
37.75983431,-122.3965963,100.00
37.76167883,-122.429632,100.00
37.76476357,-122.4318751,100.00
37.75999397,-122.4413029,100.00
37.76033023,-122.4389275,100.00
37.76006932,-122.4439425,100.00
37.76796818,-122.4333164,100.00
37.76029742,-122.4387274,100.00
37.76824802,-122.4286117,100.00
37.76428217,-122.4373386,100.00
37.76263447,-122.426794,100.00
37.76852192,-122.4278718,100.00
37.76670436,-122.4351064,100.00
37.76673454,-122.4277747,100.00
37.75579936,-122.4446491,100.00
37.75680828,-122.4432449,100.00
37.75753439,-122.4502996,100.00
37.74259142,-122.4214222,100.00
37.73408248,-122.413598,100.00
37.73773877,-122.4162197,100.00
37.74768898,-122.4233345,100.00
37.73658006,-122.4203454,100.00
37.73784583,-122.4198392,100.00
37.74315477,-122.4225985,100.00
37.73576925,-122.4167178,100.00
37.73575479,-122.4271423,100.00
37.73366076,-122.4271038,100.00
37.74714363,-122.4137451,100.00
37.74755405,-122.423166,100.00
37.79249099,-122.4076936,100.00
37.79429937,-122.4088486,100.00
37.79160813,-122.4064865,100.00
37.79041319,-122.4084076,100.00
37.80128472,-122.4105096,100.00
37.80449641,-122.4136115,100.00
37.79402874,-122.4139536,100.00
37.79392856,-122.4207794,100.00
37.78861551,-122.420984,100.00
37.79008683,-122.4194269,100.00
37.79450699,-122.4133262,100.00
37.790403,-122.4196877,100.00
37.79054879,-122.4152817,100.00
37.79407842,-122.4150899,100.00
37.79510087,-122.4150315,100.00
37.79331064,-122.4186435,100.00
37.79531639,-122.4162486,100.00
37.79123056,-122.4158807,100.00
37.76076817,-122.5039562,100.00
37.75987746,-122.4915227,100.00
37.76309568,-122.5061802,100.00
37.75848782,-122.4878857,100.00
37.75997035,-122.5086631,100.00
37.75176591,-122.5049039,100.00
37.76530467,-122.4787629,100.00
37.75488066,-122.4949597,100.00
37.75103429,-122.5065083,100.00
37.75951237,-122.483706,100.00
37.76091937,-122.5084767,100.00
37.77235999,-122.4362522,100.00
37.77836156,-122.431235,100.00
37.77589581,-122.4284061,100.00
37.77872717,-122.4364317,100.00
37.78317741,-122.4312445,100.00
37.78648929,-122.4440592,100.00
37.76935943,-122.4308279,100.00
37.77317982,-122.4350311,100.00
37.77476539,-122.43718,100.00
37.78741244,-122.4425553,100.00
37.77531389,-122.4289956,100.00
37.7701677,-122.4332062,100.00
37.77624564,-122.427884,100.00
37.77160645,-122.4301825,100.00
37.77043796,-122.4349724,100.00
37.7731721,-122.4275412,100.00
37.77813817,-122.4407941,100.00
37.77372248,-122.4287581,100.00
37.77750924,-122.436477,100.00
37.76941959,-122.4317441,100.00
37.77011935,-122.4307054,100.00
37.78897745,-122.4307766,100.00
37.77778546,-122.4320684,100.00
37.77778587,-122.4459034,100.00
37.78550931,-122.4257312,100.00
37.77085389,-122.4440942,100.00
37.7680682,-122.4496703,100.00
37.77482239,-122.4441687,100.00
37.77068992,-122.4509612,100.00
37.76594461,-122.4462418,100.00
37.77284986,-122.4471225,100.00
37.76872761,-122.4515732,100.00
37.76579261,-122.4434323,100.00
37.76649198,-122.4481342,100.00
37.77259746,-122.4540458,100.00
37.76645312,-122.4510885,100.00
37.76298136,-122.4491462,100.00
37.77033057,-122.4505299,100.00
37.76747606,-122.4476771,100.00
37.72912971,-122.4336714,100.00
37.72340895,-122.4365302,100.00
37.73225785,-122.4386962,100.00
37.73178451,-122.4379849,100.00
37.72997433,-122.4482804,100.00
37.77630542,-122.4220557,100.00
37.78034164,-122.423389,100.00
37.78683793,-122.4130689,100.00
37.78395412,-122.4153289,100.00
37.78269777,-122.4166354,100.00
37.78368965,-122.4166889,100.00
37.78624496,-122.4130455,100.00
37.78406104,-122.4166381,100.00
37.78004736,-122.4168977,100.00
37.78742576,-122.4215036,100.00
37.78381194,-122.4166175,100.00
37.78764397,-122.4170455,100.00
37.78189781,-122.4149473,100.00
37.78469958,-122.4138893,100.00
37.78845994,-122.4125523,100.00
37.78397678,-122.4153238,100.00
37.78309705,-122.4164612,100.00
37.78433547,-122.416043,100.00
37.78721493,-122.413163,100.00
37.78639051,-122.4148032,100.00
37.78546638,-122.4064528,100.00
37.78397462,-122.4165935,100.00
37.78824896,-122.4078981,100.00
37.78287865,-122.4148661,100.00
37.78438839,-122.4153313,100.00
37.78370393,-122.4152186,100.00
37.7863837,-122.4153336,100.00
37.78700877,-122.4164177,100.00
37.78282638,-122.4150544,100.00
37.78352887,-122.4202273,100.00
37.78370977,-122.415048,100.00
37.78819211,-122.4123572,100.00
37.78354549,-122.4148037,100.00
37.80483939,-122.423022,100.00
37.79756005,-122.418903,100.00
37.79888895,-122.4105063,100.00
37.75012068,-122.4428314,100.00
37.7551041,-122.4390713,100.00
37.75580813,-122.433057,100.00
37.74372845,-122.430622,100.00
37.75290013,-122.4255527,100.00
37.75311302,-122.4277058,100.00
37.75314429,-122.4262424,100.00
37.75310613,-122.4267318,100.00
37.75471441,-122.425939,100.00
37.75278938,-122.4263528,100.00
37.74843675,-122.4281972,100.00
37.74830167,-122.424885,100.00
37.75421046,-122.4337549,100.00
37.75369358,-122.4285918,100.00
37.76147394,-122.4655438,100.00
37.76426834,-122.4588114,100.00
37.75515835,-122.4611692,100.00
37.75623182,-122.4735549,100.00
37.75622711,-122.4749946,100.00
37.82651045,-122.378093,100.00
37.77435765,-122.4895129,100.00
37.77657507,-122.4788229,100.00
37.7797356,-122.4989719,100.00
37.77581118,-122.5059001,100.00
37.77418348,-122.4826255,100.00
37.78483804,-122.479729,100.00
37.77657825,-122.5037621,100.00
37.77240746,-122.5016871,100.00
37.77385547,-122.4856749,100.00
37.77301327,-122.5010861,100.00
37.72497927,-122.4205413,100.00
37.7258319,-122.4304184,100.00
37.72888713,-122.4281798,100.00
37.72641262,-122.4244259,100.00
37.72950631,-122.4238308,100.00
37.72443298,-122.4237653,100.00
37.71615733,-122.4377628,100.00
37.73106206,-122.4187319,100.00
37.72451875,-122.4324157,100.00
37.71851389,-122.4375339,100.00
37.71736833,-122.4318645,100.00
37.7190645,-122.4326119,100.00
37.74405757,-122.5019466,100.00
37.73802471,-122.4880546,100.00
37.74410297,-122.474822,100.00
37.78423968,-122.3992456,100.00
37.78969042,-122.4067936,100.00
37.72122249,-122.4527411,100.00
37.72024021,-122.4666314,100.00
37.71181192,-122.4591679,100.00
37.75100421,-122.408499,100.00
37.75621226,-122.4155464,100.00
37.76254893,-122.425767,100.00
37.76051736,-122.4164918,100.00
37.75052178,-122.4166023,100.00
37.75612889,-122.4214271,100.00
37.76230426,-122.4170647,100.00
37.76408972,-122.4060278,100.00
37.76123269,-122.4200811,100.00
37.76535305,-122.4168849,100.00
37.75085722,-122.404324,100.00
37.75306337,-122.4219805,100.00
37.75062631,-122.4240261,100.00
37.75778075,-122.4206389,100.00
37.75882204,-122.4234824,100.00
37.76456493,-122.4138323,101.00
37.79482398,-122.4272312,101.00
37.77379523,-122.3916832,101.00
37.78714608,-122.4418605,101.00
37.77844741,-122.5003136,101.00
37.77424567,-122.5024128,101.00
37.7585659,-122.4188985,102.00
37.74497989,-122.4192683,102.00
37.7470781,-122.4245638,102.00
37.78309286,-122.4323771,102.00
37.77118402,-122.4496256,102.00
37.75643199,-122.4232893,102.00
37.76148735,-122.4087381,103.00
37.7585526,-122.4452989,103.00
37.76696817,-122.4287796,103.00
37.77804539,-122.4381948,103.00
37.77872131,-122.4418654,103.00
37.77386499,-122.4466686,103.00
37.73040285,-122.4333134,103.00
37.71825749,-122.4377076,103.00
37.75740921,-122.40796,103.00
37.7782596,-122.4115697,104.00
37.75914649,-122.4027517,104.00
37.74529109,-122.4097971,104.00
37.80332338,-122.4107557,104.00
37.79578313,-122.4110244,104.00
37.73475851,-122.4415376,104.00
37.79885628,-122.4237848,104.00
37.75941563,-122.4677048,104.00
37.72246076,-122.4343739,104.00
37.73977194,-122.4776903,104.00
37.76667538,-122.4170325,105.00
37.75420874,-122.4177143,105.00
37.76521165,-122.4165293,105.00
37.77745038,-122.4532055,105.00
37.79737922,-122.4288715,105.00
37.70973156,-122.3911293,105.00
37.71816074,-122.3939973,105.00
37.73389503,-122.3930861,105.00
37.7775639,-122.4116471,105.00
37.76043757,-122.3890185,105.00
37.75643125,-122.4341148,105.00
37.7661948,-122.4273346,105.00
37.7574991,-122.4360592,105.00
37.75632993,-122.4444818,105.00
37.75568747,-122.4412184,105.00
37.74127706,-122.4215473,105.00
37.81030633,-122.476422,105.00
37.79175176,-122.417643,105.00
37.76282214,-122.4817188,105.00
37.77392617,-122.4314832,105.00
37.78881144,-122.4294086,105.00
37.78603751,-122.4388655,105.00
37.77230849,-122.4241085,105.00
37.78593411,-122.4388458,105.00
37.78064719,-122.4305656,105.00
37.78733113,-122.4921169,105.00
37.76951396,-122.4530087,105.00
37.77107516,-122.4444108,105.00
37.76738649,-122.4446685,105.00
37.77491864,-122.4429973,105.00
37.72602003,-122.4408853,105.00
37.78164467,-122.4127817,105.00
37.78713135,-122.4116986,105.00
37.75029443,-122.4281801,105.00
37.7503639,-122.4262059,105.00
37.74260516,-122.4289086,105.00
37.7532274,-122.4374096,105.00
37.75362843,-122.4370618,105.00
37.75301571,-122.4366902,105.00
37.74571003,-122.4302163,105.00
37.76054964,-122.4717882,105.00
37.76363142,-122.4642129,105.00
37.76478533,-122.4622074,105.00
37.7619404,-122.4639171,105.00
37.77347332,-122.5006727,105.00
37.77580337,-122.4977233,105.00
37.78286656,-122.4834628,105.00
37.71299007,-122.4413262,105.00
37.78600355,-122.3962109,105.00
37.76532768,-122.4254051,105.00
37.73258328,-122.3987878,106.00
37.76912236,-122.431988,106.00
37.79967276,-122.4055669,106.00
37.79560156,-122.4103497,106.00
37.78353039,-122.4451937,106.00
37.77170696,-122.4450242,106.00
37.78264972,-122.4105578,106.00
37.76174179,-122.4175331,107.00
37.75541523,-122.4070269,107.00
37.73310153,-122.4606363,107.00
37.76298924,-122.3940016,107.00
37.77855066,-122.4386426,107.00
37.78065902,-122.5056348,107.00
37.76317168,-122.4485368,107.00
37.72769553,-122.4266305,107.00
37.76117256,-122.4190939,108.00
37.76010979,-122.4236328,108.00
37.79875654,-122.4418423,108.00
37.79031104,-122.4289464,108.00
37.73562792,-122.4376999,108.00
37.76377721,-122.4346393,108.00
37.76814731,-122.4313642,108.00
37.76424483,-122.5017353,108.00
37.78328253,-122.4279196,108.00
37.76578162,-122.4506216,108.00
37.76355857,-122.4453903,108.00
37.77290982,-122.4406954,108.00
37.77107886,-122.4494184,108.00
37.78488108,-122.4206546,108.00
37.74263645,-122.4257576,108.00
37.72026668,-122.4578486,108.00
37.75635095,-122.4099599,108.00
37.75072511,-122.4149275,109.00
37.7672784,-122.4223073,109.00
37.76589579,-122.4233179,109.00
37.7664538,-122.4233685,109.00
37.74117008,-122.4635006,109.00
37.73497944,-122.4462911,109.00
37.80261115,-122.4276393,109.00
37.79766371,-122.4253356,109.00
37.79950236,-122.4314637,109.00
37.79864042,-122.4468714,109.00
37.72741385,-122.3989686,109.00
37.79508648,-122.4314453,109.00
37.79707439,-122.4250442,109.00
37.79274736,-122.4282318,109.00
37.78281421,-122.4520621,109.00
37.78259847,-122.4550795,109.00
37.77937194,-122.405218,109.00
37.77955947,-122.405235,109.00
37.78858944,-122.3911813,109.00
37.78306587,-122.3985699,109.00
37.75940723,-122.4336289,109.00
37.76464533,-122.4395332,109.00
37.74448502,-122.4103337,109.00
37.73391201,-122.4290058,109.00
37.74088781,-122.4120985,109.00
37.74577519,-122.408412,109.00
37.79129326,-122.4076259,109.00
37.79434654,-122.4170899,109.00
37.76089791,-122.4776873,109.00
37.74740362,-122.4872831,109.00
37.76068614,-122.5028289,109.00
37.78571464,-122.4331008,109.00
37.77982986,-122.4397703,109.00
37.77960125,-122.4419933,109.00
37.77362984,-122.4465675,109.00
37.76897266,-122.4385464,109.00
37.73064197,-122.4331592,109.00
37.71367745,-122.4453924,109.00
37.71164862,-122.4461981,109.00
37.7849738,-122.4137167,109.00
37.77959524,-122.4231628,109.00
37.8031015,-122.4159579,109.00
37.79843872,-122.4104974,109.00
37.74598096,-122.4250294,109.00
37.77988215,-122.5012791,109.00
37.77433383,-122.4888874,109.00
37.77346731,-122.4990082,109.00
37.71010899,-122.4464402,109.00
37.7101258,-122.4464311,109.00
37.71010525,-122.4463076,109.00
37.71052308,-122.446453,109.00
37.72599329,-122.4059867,109.00
37.78534065,-122.404904,109.00
37.78873627,-122.4052173,109.00
37.79009201,-122.4062875,109.00
37.7887829,-122.4050124,109.00
37.78893357,-122.4050199,109.00
37.76726459,-122.4264058,109.00
37.74936883,-122.4223664,110.00
37.75495392,-122.4168309,110.00
37.76654759,-122.4225179,110.00
37.76742485,-122.423743,110.00
37.75725607,-122.4125369,110.00
37.74911936,-122.4223903,110.00
37.76034674,-122.4194064,110.00
37.76495306,-122.4228439,110.00
37.76354058,-122.4251715,110.00
37.75967255,-122.416277,110.00
37.75756184,-122.4073059,110.00
37.7530433,-122.4169494,110.00
37.76360058,-122.4059377,110.00
37.748439,-122.4600815,110.00
37.74052239,-122.4593778,110.00
37.73706305,-122.4445356,110.00
37.72858746,-122.4545182,110.00
37.7303318,-122.4567453,110.00
37.77729892,-122.4742679,110.00
37.77885083,-122.457694,110.00
37.78580912,-122.461647,110.00
37.77771364,-122.4716862,110.00
37.77796833,-122.4723644,110.00
37.77661993,-122.4566192,110.00
37.73520478,-122.3856615,110.00
37.7187473,-122.3954834,110.00
37.72221853,-122.3994295,110.00
37.79211116,-122.4250269,110.00
37.78271688,-122.4554079,110.00
37.77451122,-122.4162713,110.00
37.77659439,-122.4069578,110.00
37.78018666,-122.3984884,110.00
37.76053873,-122.4039577,110.00
37.75491347,-122.4029104,110.00
37.76721735,-122.4300661,110.00
37.7599746,-122.4415505,110.00
37.76512398,-122.4346942,110.00
37.75797398,-122.4424568,110.00
37.76266852,-122.4453653,110.00
37.76732604,-122.4324014,110.00
37.75600386,-122.438728,110.00
37.73396561,-122.4273181,110.00
37.74569204,-122.4175826,110.00
37.74189143,-122.4212389,110.00
37.73727937,-122.4157049,110.00
37.74256808,-122.4135912,110.00
37.74356427,-122.4202952,110.00
37.7469596,-122.4074256,110.00
37.79153402,-122.4089976,110.00
37.79095203,-122.4076922,110.00
37.7927037,-122.4069313,110.00
37.80319162,-122.407416,110.00
37.79077951,-122.4093472,110.00
37.79393146,-122.4147961,110.00
37.77738152,-122.4400775,110.00
37.77683125,-122.4460872,110.00
37.78396171,-122.4442286,110.00
37.77604718,-122.4378858,110.00
37.77205465,-122.4320739,110.00
37.78810561,-122.4383882,110.00
37.77699843,-122.4368067,110.00
37.7840185,-122.431989,110.00
37.77252152,-122.4321565,110.00
37.77728949,-122.4342115,110.00
37.78894736,-122.4303064,110.00
37.77094555,-122.4354968,110.00
37.78558682,-122.4448126,110.00
37.77802999,-122.440168,110.00
37.77204687,-122.4248373,110.00
37.76906588,-122.4502285,110.00
37.7727162,-122.4408369,110.00
37.76455472,-122.4470073,110.00
37.77400285,-122.447937,110.00
37.77502135,-122.4495487,110.00
37.71132933,-122.4466384,110.00
37.72903921,-122.433054,110.00
37.72550922,-122.4398326,110.00
37.71220018,-122.4463169,110.00
37.78683906,-122.4094021,110.00
37.78734609,-122.4078195,110.00
37.78565116,-122.4094809,110.00
37.78757959,-122.4096344,110.00
37.78584671,-122.4165183,110.00
37.78621177,-122.409671,110.00
37.78717816,-122.4093998,110.00
37.78543003,-122.4083056,110.00
37.78562499,-122.4079963,110.00
37.78770164,-122.4131159,110.00
37.78682536,-122.4081317,110.00
37.78739507,-122.408454,110.00
